                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    783,                0.22214,                0.17773,                0.80503,                0.91882,                 0.9346,                0.95649,                0.87356,                0.47849,                0.48462,                0.90068,             0.00055336,             0.00055336,             0.00055336
                    784,                0.21208,                0.17477,                0.80689,                0.92647,                0.93578,                0.96185,                0.87719,                0.47597,                0.48794,                 0.8869,             0.00055086,             0.00055086,             0.00055086
                    785,                0.21493,                0.17146,                0.80794,                0.92587,                0.93578,                0.95707,                0.88132,                0.46234,                0.46653,                 0.8731,             0.00054837,             0.00054837,             0.00054837
                    786,                0.21245,                 0.1712,                0.81847,                0.92588,                0.93578,                0.95782,                0.87963,                0.44084,                0.40777,                0.85993,             0.00054588,             0.00054588,             0.00054588
                    787,                0.20016,                0.16352,                0.80173,                0.92727,                0.93569,                0.96238,                 0.8771,                 0.4496,                0.40341,                0.86769,             0.00054339,             0.00054339,             0.00054339
                    788,                0.22463,                0.17143,                0.81227,                0.95291,                0.91743,                0.95882,                0.87716,                0.45386,                0.40764,                0.87614,             0.00054089,             0.00054089,             0.00054089
                    789,                0.20249,                0.16633,                0.80852,                0.95871,                0.91743,                0.95671,                0.88025,                0.46027,                0.42454,                0.88095,              0.0005384,              0.0005384,              0.0005384
                    790,                0.20467,                0.15981,                0.81352,                0.94344,                0.91815,                0.95618,                0.87815,                0.46042,                0.43865,                0.88007,             0.00053591,             0.00053591,             0.00053591
                    791,                0.19746,                0.15544,                0.79984,                 0.9601,                0.90826,                0.95925,                0.87903,                0.45314,                0.43291,                 0.8794,             0.00053342,             0.00053342,             0.00053342
                    792,                0.21619,                0.17678,                0.81702,                 0.9327,                0.90826,                0.96221,                0.88273,                0.45536,                 0.4486,                0.88294,             0.00053092,             0.00053092,             0.00053092
                    793,                0.20983,                0.17006,                0.81243,                0.92073,                0.91743,                0.96124,                0.87778,                0.45389,                 0.4534,                0.88172,             0.00052843,             0.00052843,             0.00052843
                    794,                0.20572,                0.16593,                0.81029,                0.93105,                0.90826,                0.96109,                0.87827,                0.45112,                0.45868,                0.87989,             0.00052594,             0.00052594,             0.00052594
                    795,                0.21079,                0.17595,                 0.8175,                0.94556,                0.89908,                0.96127,                0.88209,                0.45891,                0.46896,                0.88271,             0.00052345,             0.00052345,             0.00052345
                    796,                0.22198,                0.18457,                0.81161,                0.95224,                0.91465,                0.96186,                0.88106,                0.46319,                0.48839,                0.88116,             0.00052095,             0.00052095,             0.00052095
                    797,                0.21719,                0.16793,                0.80926,                0.93922,                0.91743,                0.96214,                0.87895,                0.47052,                0.47421,                0.88781,             0.00051846,             0.00051846,             0.00051846
                    798,                0.21259,                0.16705,                0.79995,                0.91528,                0.92661,                0.95593,                0.88266,                0.46345,                0.41411,                0.88487,             0.00051597,             0.00051597,             0.00051597
                    799,                0.22492,                 0.1863,                0.81115,                0.93352,                0.90184,                 0.9565,                0.88216,                0.46899,                 0.4329,                0.88697,             0.00051348,             0.00051348,             0.00051348
                    800,                0.21654,                0.17283,                0.79883,                0.91413,                0.91743,                0.96022,                0.88524,                 0.4776,                0.46541,                0.89127,             0.00051098,             0.00051098,             0.00051098
                    801,                0.20946,                0.16526,                0.79829,                0.88618,                0.92859,                0.96042,                0.88596,                0.48691,                0.49222,                0.89359,             0.00050849,             0.00050849,             0.00050849
                    802,                0.21861,                 0.1699,                0.80683,                0.94126,                0.88991,                0.95845,                0.88056,                0.49455,                0.53857,                0.90186,               0.000506,               0.000506,               0.000506
                    803,                0.20261,                0.17162,                0.80969,                0.95132,                0.89646,                0.96375,                0.87844,                0.48103,                 0.5038,                0.88959,             0.00050351,             0.00050351,             0.00050351
                    804,                0.20503,                 0.1722,                0.80667,                0.94944,                0.90826,                0.96139,                0.87848,                0.47845,                0.50677,                0.88396,             0.00050101,             0.00050101,             0.00050101
                    805,                0.19791,                 0.1608,                 0.8087,                0.94841,                0.91743,                0.96183,                0.87738,                 0.4791,                0.49939,                0.88495,             0.00049852,             0.00049852,             0.00049852
                    806,                0.21728,                0.16524,                0.82032,                0.95945,                0.91743,                 0.9611,                 0.8824,                0.47708,                0.49803,                0.88595,             0.00049603,             0.00049603,             0.00049603
                    807,                0.19798,                0.16056,                0.81652,                0.94335,                0.91663,                0.96326,                0.87779,                0.47876,                0.52261,                0.89459,             0.00049354,             0.00049354,             0.00049354
                    808,                0.18977,                0.15734,                0.79336,                0.93436,                0.91417,                0.96278,                0.87671,                 0.4918,                0.54497,                0.91163,             0.00049104,             0.00049104,             0.00049104
                    809,                 0.2055,                0.17265,                0.81542,                0.92581,                0.91596,                0.95888,                0.87477,                0.47855,                0.51184,                0.90444,             0.00048855,             0.00048855,             0.00048855
                    810,                0.18922,                0.15712,                0.80082,                 0.8951,                0.93947,                0.95826,                0.87274,                0.47329,                0.49211,                0.90179,             0.00048606,             0.00048606,             0.00048606
                    811,                0.22425,                0.18259,                0.82503,                  0.948,                0.88991,                0.95801,                0.87329,                0.48163,                0.57112,                0.90521,             0.00048357,             0.00048357,             0.00048357
                    812,                0.20677,                0.15709,                0.79961,                0.93078,                0.90826,                0.95754,                0.86395,                0.47161,                0.50188,                0.89559,             0.00048107,             0.00048107,             0.00048107
                    813,                0.20167,                0.16462,                0.79247,                0.93413,                0.91079,                 0.9534,                0.86133,                0.46819,                0.48518,                0.88633,             0.00047858,             0.00047858,             0.00047858
                    814,                0.21183,                0.17306,                0.80974,                0.91739,                0.91688,                 0.9527,                0.86512,                  0.461,                0.47869,                0.88325,             0.00047609,             0.00047609,             0.00047609
                    815,                0.19731,                0.15824,                0.81341,                0.91464,                0.89908,                0.95355,                0.86403,                0.45528,                0.44552,                0.88244,              0.0004736,              0.0004736,              0.0004736
                    816,                0.20606,                0.16274,                0.81795,                0.90895,                0.91593,                0.95737,                0.86914,                0.47792,                0.48697,                0.90063,             0.00047111,             0.00047111,             0.00047111
                    817,                0.19983,                 0.1591,                0.80801,                0.91111,                0.88991,                0.94506,                0.86621,                0.46534,                0.47027,                0.89363,             0.00046861,             0.00046861,             0.00046861
                    818,                0.20289,                0.15848,                0.80987,                 0.9146,                0.89908,                0.94815,                0.87499,                0.46438,                0.48999,                 0.8918,             0.00046612,             0.00046612,             0.00046612
                    819,                0.21837,                 0.1768,                0.82036,                0.91448,                0.89908,                0.94751,                0.87691,                0.45977,                0.44789,                0.88644,             0.00046363,             0.00046363,             0.00046363
                    820,                0.19289,                0.15317,                0.80226,                0.91457,                0.89908,                0.95451,                0.88228,                0.46149,                0.43602,                0.88646,             0.00046114,             0.00046114,             0.00046114
                    821,                0.20643,                0.16315,                0.79749,                0.92255,                0.89908,                0.95631,                0.88305,                0.46071,                0.44826,                0.88665,             0.00045864,             0.00045864,             0.00045864
                    822,                0.19833,                0.15639,                0.80976,                0.93314,                0.89636,                0.95532,                0.87785,                0.45354,                0.42565,                0.88459,             0.00045615,             0.00045615,             0.00045615
                    823,                0.20126,                 0.1696,                0.81133,                0.93271,                0.89908,                0.95553,                0.87409,                0.47512,                0.44843,                0.89874,             0.00045366,             0.00045366,             0.00045366
                    824,                0.20407,                 0.1661,                0.80262,                0.92521,                0.90796,                0.95483,                0.87087,                0.48242,                0.44213,                0.91113,             0.00045117,             0.00045117,             0.00045117
                    825,                0.19555,                0.14954,                0.78585,                 0.9338,                0.90594,                0.95599,                0.87572,                0.48704,                0.43901,                0.92289,             0.00044867,             0.00044867,             0.00044867
                    826,                0.21242,                0.17437,                0.80955,                 0.9308,                0.90826,                0.95175,                0.87136,                0.48564,                0.42691,                0.91365,             0.00044618,             0.00044618,             0.00044618
                    827,                0.20678,                0.17307,                0.81678,                0.94107,                0.89908,                 0.9569,                0.87481,                0.48972,                0.43432,                0.89873,             0.00044369,             0.00044369,             0.00044369
                    828,                0.19522,                 0.1621,                0.80443,                0.94164,                 0.8881,                0.95602,                0.87209,                0.48483,                 0.4637,                0.89245,              0.0004412,              0.0004412,              0.0004412
                    829,                0.21008,                0.16381,                0.80558,                0.92494,                0.90446,                0.95867,                0.87599,                0.46586,                 0.4223,                0.87874,              0.0004387,              0.0004387,              0.0004387
                    830,                0.19515,                0.15101,                0.78717,                0.92592,                0.89908,                0.96503,                0.87459,                0.45977,                0.42068,                0.87734,             0.00043621,             0.00043621,             0.00043621
                    831,                0.18321,                0.15608,                0.79502,                0.92023,                0.90826,                0.96617,                0.88033,                0.45436,                0.41938,                0.87649,             0.00043372,             0.00043372,             0.00043372
                    832,                0.20261,                0.15908,                0.81259,                 0.9165,                 0.9063,                 0.9666,                0.88555,                0.45421,                0.44193,                0.87809,             0.00043123,             0.00043123,             0.00043123
                    833,                0.20523,                0.16504,                0.81415,                0.92439,                0.89733,                0.96663,                0.88512,                0.46012,                0.46228,                0.88295,             0.00042873,             0.00042873,             0.00042873
                    834,                0.18728,                0.14397,                0.78279,                0.91628,                0.89908,                0.96411,                0.88122,                0.45785,                0.46309,                0.88361,             0.00042624,             0.00042624,             0.00042624
                    835,                0.20848,                0.16791,                0.80565,                0.91497,                0.90826,                0.96313,                 0.8772,                0.44999,                0.42188,                0.87968,             0.00042375,             0.00042375,             0.00042375
                    836,                0.18829,                0.15574,                0.80699,                0.95117,                0.89364,                0.95348,                0.87629,                0.46396,                0.45299,                  0.892,             0.00042126,             0.00042126,             0.00042126
                    837,                0.20827,                0.16834,                0.81114,                0.94846,                0.88991,                0.95315,                0.87089,                0.47219,                0.42519,                0.90751,             0.00041876,             0.00041876,             0.00041876
                    838,                0.20064,                0.16044,                 0.8193,                0.94773,                0.88073,                  0.954,                0.87206,                0.47399,                0.43162,                 0.9163,             0.00041627,             0.00041627,             0.00041627
                    839,                0.21694,                0.17474,                0.80802,                0.95065,                0.88073,                0.95922,                0.87579,                0.47353,                  0.438,                0.91715,             0.00041378,             0.00041378,             0.00041378
                    840,                0.20248,                0.16459,                0.81879,                0.95588,                0.88991,                0.95922,                0.87544,                0.47542,                0.43486,                0.91628,             0.00041129,             0.00041129,             0.00041129
                    841,                0.20971,                0.18132,                0.80864,                0.96038,                0.88947,                0.95796,                0.87434,                0.47582,                0.44239,                0.91903,             0.00040879,             0.00040879,             0.00040879
                    842,                0.18345,                0.14886,                0.79044,                0.95722,                0.88991,                0.95352,                0.86784,                0.47545,                0.43588,                0.91977,              0.0004063,              0.0004063,              0.0004063
                    843,                0.20475,                0.16254,                0.80877,                0.95464,                0.88991,                 0.9544,                0.86967,                0.47075,                0.43458,                0.91001,             0.00040381,             0.00040381,             0.00040381
                    844,                0.21171,                0.16647,                0.82258,                0.94878,                0.89908,                0.95851,                0.87854,                 0.4721,                0.42648,                0.89949,             0.00040132,             0.00040132,             0.00040132
                    845,                0.20174,                0.15385,                0.79986,                0.94095,                0.90826,                0.95979,                0.87938,                0.46838,                0.41253,                0.89793,             0.00039882,             0.00039882,             0.00039882
                    846,                0.19985,                0.15765,                0.81296,                0.92377,                0.91743,                0.95944,                0.87883,                0.46834,                0.41091,                0.89731,             0.00039633,             0.00039633,             0.00039633
                    847,                0.19719,                 0.1654,                0.80675,                0.92299,                0.91743,                 0.9633,                0.88118,                0.47569,                0.46433,                 0.9042,             0.00039384,             0.00039384,             0.00039384
                    848,                0.19855,                 0.1633,                0.80146,                0.92351,                0.91743,                0.95935,                0.87777,                0.48429,                0.50086,                 0.9066,             0.00039135,             0.00039135,             0.00039135
                    849,                0.19416,                0.16023,                0.80362,                0.93756,                0.91743,                 0.9567,                0.87521,                0.48196,                0.50071,                0.90152,             0.00038885,             0.00038885,             0.00038885
                    850,                0.18873,                0.15047,                0.79944,                0.94319,                0.91399,                0.95748,                0.87396,                0.47748,                0.50186,                0.89428,             0.00038636,             0.00038636,             0.00038636
                    851,                0.20176,                0.15984,                0.79812,                0.95213,                0.91241,                0.95773,                0.87451,                0.46175,                 0.4792,                0.88657,             0.00038387,             0.00038387,             0.00038387
                    852,                0.19851,                0.15645,                0.79424,                0.92424,                0.91743,                0.95685,                 0.8719,                0.45727,                0.47685,                0.88285,             0.00038138,             0.00038138,             0.00038138
                    853,                0.20564,                0.16872,                0.79742,                0.92541,                0.91063,                0.95615,                0.87366,                0.45265,                0.45176,                0.87899,             0.00037888,             0.00037888,             0.00037888
                    854,                0.18765,                0.14917,                0.79147,                0.94381,                0.92459,                0.96225,                 0.8746,                0.46116,                0.45793,                0.88111,             0.00037639,             0.00037639,             0.00037639
                    855,                0.20186,                0.16815,                 0.8079,                0.92522,                0.92661,                 0.9605,                0.87723,                0.46217,                 0.4552,                0.88663,              0.0003739,              0.0003739,              0.0003739
                    856,                0.20728,                0.16655,                  0.815,                0.92498,                0.90498,                0.96275,                0.87353,                0.48243,                0.47082,                0.90228,             0.00037141,             0.00037141,             0.00037141
                    857,                0.21135,                0.16271,                0.81897,                0.94195,                0.88073,                0.95917,                0.87121,                0.47883,                0.44214,                0.90427,             0.00036891,             0.00036891,             0.00036891
                    858,                0.20149,                0.16008,                0.81286,                 0.9445,                0.88073,                0.95909,                 0.8742,                0.47657,                0.45454,                0.90007,             0.00036642,             0.00036642,             0.00036642
                    859,                0.18358,                0.15677,                0.79605,                0.94361,                0.88073,                0.95076,                0.87136,                0.46099,                0.44807,                0.88657,             0.00036393,             0.00036393,             0.00036393
                    860,                0.19651,                0.16356,                0.80369,                0.93993,                0.88991,                0.95199,                0.87949,                0.45364,                0.44193,                0.88429,             0.00036144,             0.00036144,             0.00036144
                    861,                0.18873,                0.16164,                0.79401,                0.93958,                0.88991,                0.94531,                0.87441,                0.45066,                0.43925,                0.88254,             0.00035894,             0.00035894,             0.00035894
                    862,                0.20557,                0.16353,                0.81185,                0.95096,                0.88948,                0.94926,                0.87777,                0.46136,                0.45483,                0.89154,             0.00035645,             0.00035645,             0.00035645
                    863,                0.19664,                0.15318,                0.80099,                0.94362,                0.88991,                0.95034,                0.87717,                0.43744,                0.38317,                0.87675,             0.00035396,             0.00035396,             0.00035396
                    864,                0.20415,                0.16233,                0.82721,                0.94284,                0.90804,                0.95777,                0.88304,                 0.4446,                0.40808,                0.88276,             0.00035147,             0.00035147,             0.00035147
                    865,                0.17676,                0.14978,                0.79486,                0.94317,                0.91743,                0.95794,                0.88362,                0.43952,                0.39278,                0.87893,             0.00034897,             0.00034897,             0.00034897
                    866,                0.20505,                0.16873,                0.80157,                0.93941,                0.91743,                0.95723,                0.88009,                0.44431,                0.39169,                0.87958,             0.00034648,             0.00034648,             0.00034648
                    867,                0.17408,                0.14499,                0.78725,                 0.9428,                0.90732,                 0.9582,                0.87449,                0.44509,                0.38111,                0.87864,             0.00034399,             0.00034399,             0.00034399
                    868,                0.18834,                0.14899,                0.80257,                0.94158,                0.89908,                0.95737,                0.87412,                0.43761,                0.38692,                0.87533,             0.00034149,             0.00034149,             0.00034149
                    869,                0.20564,                0.16577,                0.81218,                0.94058,                0.89908,                0.95164,                 0.8704,                0.44573,                0.43379,                 0.8793,               0.000339,               0.000339,               0.000339
                    870,                0.19268,                0.15408,                0.78904,                 0.9335,                0.90826,                0.95249,                0.86876,                0.43487,                0.39019,                0.87495,             0.00033651,             0.00033651,             0.00033651
                    871,                0.18975,                0.15141,                0.79678,                0.93363,                0.90335,                0.95942,                0.87099,                0.43038,                0.39351,                0.87483,             0.00033402,             0.00033402,             0.00033402
                    872,                0.18768,                0.15848,                0.79546,                0.94228,                0.89856,                0.96034,                0.87888,                0.45404,                0.45277,                0.88613,             0.00033152,             0.00033152,             0.00033152
                    873,                0.19776,                0.16095,                0.79979,                0.93589,                0.88991,                0.96504,                  0.877,                0.46126,                0.46701,                 0.8911,             0.00032903,             0.00032903,             0.00032903
                    874,                0.19868,                 0.1584,                0.80905,                0.94207,                0.89518,                0.96664,                0.87863,                0.47018,                0.48769,                0.89934,             0.00032654,             0.00032654,             0.00032654
                    875,                0.18785,                0.15537,                0.80576,                0.93522,                0.89908,                0.96531,                0.87985,                0.46871,                0.47926,                0.89921,             0.00032405,             0.00032405,             0.00032405
                    876,                0.19291,                0.15281,                0.79716,                0.93244,                0.90826,                 0.9659,                0.87963,                0.45329,                0.43792,                0.88959,             0.00032156,             0.00032156,             0.00032156
                    877,                0.18838,                0.15892,                0.80669,                0.93758,                0.88991,                 0.9657,                 0.8798,                0.46861,                0.48158,                0.89944,             0.00031906,             0.00031906,             0.00031906
                    878,                0.18267,                0.15144,                0.80101,                0.94207,                0.89525,                0.96503,                0.87842,                0.46367,                0.46455,                0.89392,             0.00031657,             0.00031657,             0.00031657
                    879,                0.17848,                0.14392,                0.80787,                0.93581,                0.89908,                0.95953,                0.87654,                0.45096,                0.43496,                 0.8859,             0.00031408,             0.00031408,             0.00031408
                    880,                0.18067,                0.14861,                0.79681,                0.94199,                0.89908,                0.96599,                0.88002,                0.44459,                0.42352,                0.88249,             0.00031159,             0.00031159,             0.00031159
                    881,                0.18369,                0.15526,                0.80239,                0.94216,                0.89672,                0.96544,                0.88175,                0.44204,                0.42486,                0.88058,             0.00030909,             0.00030909,             0.00030909
                    882,                0.19757,                0.15092,                0.81591,                0.93644,                0.89908,                0.96165,                0.87881,                0.45457,                0.44767,                0.88396,              0.0003066,              0.0003066,              0.0003066
                    883,                0.17907,                0.14494,                0.79822,                0.93199,                0.90826,                0.96135,                0.87892,                0.45779,                0.44908,                0.88532,             0.00030411,             0.00030411,             0.00030411
                    884,                0.18886,                0.15551,                 0.7967,                0.92452,                0.91743,                0.96062,                0.87843,                0.45328,                0.44041,                0.88451,             0.00030161,             0.00030161,             0.00030161
                    885,                0.19011,                0.14946,                0.80486,                 0.9417,                0.88917,                0.95373,                0.87777,                0.45119,                0.42904,                0.88252,             0.00029912,             0.00029912,             0.00029912
                    886,                0.19649,                0.14939,                0.79138,                0.93319,                0.89697,                0.94993,                0.87782,                0.44416,                0.41191,                0.87935,             0.00029663,             0.00029663,             0.00029663
                    887,                 0.1946,                0.16389,                0.81772,                0.93316,                0.89664,                0.95116,                0.87739,                0.44993,                0.45348,                0.88331,             0.00029414,             0.00029414,             0.00029414
                    888,                0.18621,                0.14862,                0.80279,                0.94655,                0.88073,                0.95167,                0.87554,                0.46157,                0.49058,                 0.8917,             0.00029164,             0.00029164,             0.00029164
                    889,                 0.1974,                0.15117,                0.80206,                0.91664,                0.90789,                0.95118,                0.87637,                0.45178,                0.44888,                0.88532,             0.00028915,             0.00028915,             0.00028915
                    890,                0.19601,                0.15839,                0.79877,                0.91659,                0.90737,                0.95521,                 0.8791,                 0.4404,                0.41521,                0.87821,             0.00028666,             0.00028666,             0.00028666
                    891,                0.18655,                0.15081,                0.80764,                 0.9385,                0.89908,                0.95573,                0.87992,                0.44142,                0.41594,                0.87703,             0.00028417,             0.00028417,             0.00028417
                    892,                0.16925,                0.14812,                0.79783,                0.94218,                0.89698,                0.95355,                0.87883,                0.44546,                0.41264,                0.87604,             0.00028168,             0.00028168,             0.00028168
                    893,                0.17229,                0.14174,                0.79604,                0.92522,                0.92661,                0.96395,                0.88184,                0.45375,                0.42376,                0.87836,             0.00027918,             0.00027918,             0.00027918
                    894,                0.17983,                0.15687,                0.79341,                 0.9265,                0.92515,                0.96791,                0.88808,                0.45566,                 0.4317,                0.88343,             0.00027669,             0.00027669,             0.00027669
                    895,                0.17779,                0.14276,                0.79346,                0.91824,                 0.9273,                0.96832,                0.88997,                0.45806,                 0.4335,                0.88358,              0.0002742,              0.0002742,              0.0002742
                    896,                  0.183,                0.15404,                0.80172,                 0.9252,                0.91743,                0.96785,                0.89376,                0.44675,                0.41306,                 0.8788,              0.0002717,              0.0002717,              0.0002717
                    897,                0.19713,                0.15376,                0.79613,                0.92632,                0.92281,                 0.9674,                0.89422,                0.44579,                0.41273,                0.88067,             0.00026921,             0.00026921,             0.00026921
                    898,                0.18969,                0.15388,                0.79898,                0.92332,                0.92661,                 0.9676,                0.89475,                0.44091,                0.41332,                0.87936,             0.00026672,             0.00026672,             0.00026672
                    899,                0.18983,                0.15078,                 0.8056,                 0.9158,                0.92661,                0.96733,                0.88786,                0.42905,                0.39845,                0.87407,             0.00026423,             0.00026423,             0.00026423
                    900,                0.18132,                0.14929,                0.81776,                0.91546,                0.92661,                0.96656,                0.88665,                0.43705,                0.44085,                0.87885,             0.00026173,             0.00026173,             0.00026173
                    901,                0.17771,                0.14631,                0.80347,                0.92496,                0.92661,                0.96631,                0.88131,                0.43963,                0.44087,                0.88152,             0.00025924,             0.00025924,             0.00025924
                    902,                0.18936,                0.15693,                0.81197,                0.92428,                0.92661,                0.96569,                 0.8779,                 0.4418,                0.44083,                0.88347,             0.00025675,             0.00025675,             0.00025675
                    903,                0.18192,                0.15564,                0.81135,                 0.9264,                0.92382,                0.96617,                0.88024,                0.45065,                0.45451,                0.88584,             0.00025426,             0.00025426,             0.00025426
                    904,                0.17735,                0.14645,                0.79609,                0.94021,                0.89908,                0.96275,                0.88031,                 0.4523,                0.45401,                0.88572,             0.00025176,             0.00025176,             0.00025176
                    905,                0.17985,                0.14092,                0.81789,                0.94008,                0.89908,                0.96371,                0.88178,                0.44766,                0.44934,                 0.8856,             0.00024927,             0.00024927,             0.00024927
                    906,                0.18604,                0.14894,                0.80898,                0.93386,                0.90675,                0.95873,                0.88494,                0.44841,                0.44597,                0.88661,             0.00024678,             0.00024678,             0.00024678
                    907,                0.18234,                0.15512,                0.81538,                0.93398,                0.90848,                0.95948,                0.88163,                0.46099,                0.48025,                0.89338,             0.00024429,             0.00024429,             0.00024429
                    908,                0.18684,                0.15407,                0.80136,                 0.9428,                0.90734,                0.95923,                0.88107,                0.46412,                0.50103,                0.89628,             0.00024179,             0.00024179,             0.00024179
                    909,                0.17095,                0.14022,                0.78446,                 0.9395,                0.90826,                0.95878,                0.88162,                0.45972,                0.50264,                0.89582,              0.0002393,              0.0002393,              0.0002393
                    910,                0.18142,                0.14787,                0.80659,                0.93981,                0.89908,                0.95796,                0.88191,                0.45809,                0.49452,                0.89539,             0.00023681,             0.00023681,             0.00023681
                    911,                0.18859,                 0.1503,                0.79219,                0.90164,                0.93578,                0.95299,                0.88106,                0.45888,                0.50145,                0.89622,             0.00023432,             0.00023432,             0.00023432
                    912,                0.18047,                0.15066,                0.79992,                0.90142,                0.93578,                0.95747,                0.88363,                0.45933,                0.48439,                0.89356,             0.00023182,             0.00023182,             0.00023182
                    913,                0.18118,                 0.1451,                0.78888,                 0.8938,                0.93578,                0.95749,                0.88525,                0.46083,                0.48421,                0.89501,             0.00022933,             0.00022933,             0.00022933
                    914,                0.17387,                0.14265,                0.79801,                0.93051,                0.88991,                0.95778,                0.88486,                0.46386,                 0.4883,                0.89594,             0.00022684,             0.00022684,             0.00022684
                    915,                0.18252,                0.14941,                0.80767,                0.93058,                0.88991,                0.95818,                0.88368,                0.46553,                0.48278,                0.89847,             0.00022435,             0.00022435,             0.00022435
                    916,                0.18094,                0.15384,                0.79427,                0.95032,                0.87758,                0.95884,                0.88162,                0.46675,                 0.4765,                0.89966,             0.00022185,             0.00022185,             0.00022185
